timestamp,label,status,confidence,severity,pps,unique_ports,syn,rst,icmp,top_port,top_ip
1782027941.208,TCP ACK Flood,Uncertain,48.0,Low,7,132,95,0,103,0,22,192.168.0.5
1782027942.213,TCP ACK Flood,Uncertain,70.0,Low,10,346,242,0,282,0,22,192.168.0.5
1782027943.213,TCP ACK Flood,Building,83.0,Low,25,585,432,0,482,0,22,192.168.0.5
1782027944.214,TCP ACK Flood,Building,89.0,Medium,53,1007,782,0,854,0,22,192.168.0.5
1782027945.214,TCP ACK Flood,Confirmed,85.0,Medium,63,1392,1088,0,1176,0,22,192.168.0.5
1782027946.222,TCP ACK Flood,Confirmed,89.0,Low,43,760,572,0,627,0,22,192.168.0.5
1782027947.224,TCP ACK Flood,Uncertain,52.0,Low,8,234,175,0,194,0,22,192.168.0.5
1782027948.225,TCP ACK Flood,Building,87.0,Low,26,677,488,0,552,0,22,192.168.0.5
1782027949.228,TCP ACK Flood,Building,90.0,Medium,54,1076,788,0,854,0,22,192.168.0.5
1782027950.228,TCP ACK Flood,Uncertain,74.0,Medium,22,1244,992,18,1064,0,22,192.168.0.5
1782027951.229,SYN Flood,Building,76.0,Medium,46,1217,946,107,987,0,22,192.168.0.5
1782027952.23,SYN Flood,Uncertain,67.0,Medium,20,1074,856,102,875,0,22,192.168.0.5
1782027953.23,SYN Flood,Uncertain,66.0,Medium,20,995,780,122,817,0,22,192.168.0.5
1782027954.231,SYN Flood,Uncertain,65.0,Medium,20,1269,981,102,1035,0,22,192.168.0.5
1782027955.233,SYN Flood,Uncertain,61.0,Medium,18,1368,1056,73,1126,0,22,192.168.0.5
1782027956.234,SYN Flood,Building,76.0,Medium,46,1324,1067,114,1106,0,22,192.168.0.5
1782027957.234,SYN Flood,Building,79.0,Medium,47,1179,901,119,954,0,22,192.168.0.5
1782027958.234,SYN Flood,Confirmed,78.0,Medium,59,1389,1088,126,1155,0,22,192.168.0.5
1782027959.299,TCP ACK Flood,Uncertain,44.0,Medium,13,938,749,55,790,0,22,192.168.0.5
1782027960.3,TCP ACK Flood,Uncertain,65.0,Low,10,252,186,31,198,0,22,192.168.0.5
1782027961.3,SYN Flood,Uncertain,62.0,Medium,19,1904,1241,156,1501,0,22,192.168.0.5
1782027962.301,SYN Flood,Uncertain,53.0,Medium,16,2093,1398,155,1599,0,22,192.168.0.5
1782027963.301,SYN Flood,Uncertain,71.0,Medium,21,1827,1184,206,1380,0,22,192.168.0.5
1782027964.301,SYN Flood,Uncertain,74.0,Medium,22,2181,1427,220,1625,0,22,192.168.0.5
1782027965.302,SYN Flood,Uncertain,68.0,Medium,20,2063,1336,234,1557,0,22,192.168.0.5
1782027966.302,SYN Flood,Uncertain,68.0,Medium,20,2039,1216,253,1563,0,22,192.168.0.5
1782027967.302,SYN Flood,Uncertain,73.0,Medium,22,2278,1283,336,1604,0,22,192.168.0.5
1782027968.302,SYN Flood,Uncertain,69.0,Medium,21,1969,1154,301,1415,0,22,192.168.0.5
1782027969.302,SYN Flood,Uncertain,74.0,Medium,22,1760,1080,219,1329,0,22,192.168.0.5
1782027970.302,SYN Flood,Uncertain,66.0,Medium,20,1919,1282,190,1493,0,22,192.168.0.5
1782027971.302,SYN Flood,Uncertain,66.0,Medium,20,2386,1323,240,1768,0,22,192.168.0.5
1782027972.303,SYN Flood,Building,75.0,Medium,45,1994,1417,245,1546,0,22,192.168.0.5
1782027973.303,SYN Flood,Uncertain,69.0,Medium,21,2380,1480,345,1804,0,22,192.168.0.5
1782027974.304,SYN Flood,Uncertain,69.0,Medium,21,2113,1255,276,1568,0,22,192.168.0.5
1782027975.304,SYN Flood,Uncertain,68.0,Medium,20,2291,1306,361,1706,0,22,192.168.0.5
1782027976.304,SYN Flood,Uncertain,74.0,Medium,22,2054,1458,247,1600,0,22,192.168.0.5
1782027977.304,SYN Flood,Uncertain,70.0,Medium,21,2429,1355,310,1761,0,22,192.168.0.5
1782027978.304,SYN Flood,Uncertain,68.0,Medium,20,2330,1227,274,1641,0,22,192.168.0.5
1782027979.314,SYN Flood,Uncertain,48.0,Medium,14,1946,1097,239,1267,1,22,192.168.0.5
1782027980.315,SYN Flood,Uncertain,51.0,Medium,15,2250,578,382,1060,0,22,192.168.0.9
1782027981.315,SYN Flood,Uncertain,53.0,Medium,16,2960,774,525,1470,0,22,192.168.0.9
1782027982.316,SYN Flood,Uncertain,46.0,Medium,14,2901,870,380,1528,0,22,192.168.0.9
1782027983.316,SYN Flood,Uncertain,52.0,High,23,3268,961,572,1684,0,22,192.168.0.9
1782027984.316,SYN Flood,Uncertain,50.0,High,22,3126,1047,571,1695,0,22,192.168.0.9
1782027985.316,SYN Flood,Uncertain,46.0,High,21,3020,783,429,1544,1,22,192.168.0.9
1782027986.316,SYN Flood,Uncertain,46.0,High,21,3337,831,500,1619,1,22,192.168.0.9
1782027987.317,SYN Flood,Uncertain,53.0,High,24,3273,897,627,1623,0,22,192.168.0.9
1782027988.317,SYN Flood,Uncertain,48.0,Medium,14,2945,798,509,1474,0,22,192.168.0.9
1782027989.317,SYN Flood,Uncertain,51.0,Medium,15,2941,736,501,1476,1,22,192.168.0.9
1782027990.318,SYN Flood,Uncertain,49.0,High,22,3087,732,602,1378,0,22,192.168.0.9
1782027991.318,SYN Flood,Uncertain,45.0,High,20,3213,814,394,1595,0,22,192.168.0.9
1782027992.318,SYN Flood,Uncertain,44.0,Medium,13,2734,517,413,1192,0,22,192.168.0.9
1782027993.319,SYN Flood,Uncertain,49.0,High,22,3152,744,532,1415,0,22,192.168.0.9
1782027994.319,SYN Flood,Uncertain,56.0,Medium,17,2605,820,840,1214,0,22,192.168.0.9
1782027995.319,SYN Flood,Uncertain,50.0,Medium,15,1848,639,281,842,0,22,192.168.0.9
1782027996.32,SYN Flood,Uncertain,43.0,Medium,13,1108,615,149,751,0,22,192.168.0.5
1782027997.32,SYN Flood,Uncertain,46.0,Medium,14,1029,528,133,681,0,22,192.168.0.5
1782027998.32,SYN Flood,Uncertain,45.0,Medium,14,978,747,79,786,0,22,192.168.0.5
1782027999.321,SYN Flood,Uncertain,34.0,Medium,10,966,750,69,784,0,22,192.168.0.5
1782028000.321,SYN Flood,Uncertain,47.0,Medium,14,2525,654,333,1226,0,22,192.168.0.9
1782028001.321,SYN Flood,Uncertain,50.0,Medium,15,2674,1067,420,1646,0,22,192.168.0.9
1782028002.321,SYN Flood,Uncertain,54.0,High,24,3152,828,660,1531,0,22,192.168.0.9
1782028003.321,SYN Flood,Uncertain,52.0,Medium,16,2859,910,564,1528,0,22,192.168.0.9
1782028004.321,SYN Flood,Uncertain,50.0,Medium,15,2883,1074,577,1671,0,22,192.168.0.9
1782028005.322,SYN Flood,Uncertain,47.0,Medium,14,1153,536,171,728,1,22,192.168.0.9
1782028006.324,SYN Flood,Uncertain,63.0,Medium,19,1267,960,129,1010,0,22,192.168.0.5
1782028007.324,SYN Flood,Uncertain,50.0,Medium,15,1357,1041,113,1078,0,22,192.168.0.5
1782028008.325,SYN Flood,Uncertain,53.0,Medium,16,1166,906,96,933,0,22,192.168.0.5
1782028009.326,SYN Flood,Uncertain,51.0,Medium,15,1212,944,95,978,0,22,192.168.0.5
1782028010.326,SYN Flood,Uncertain,60.0,Medium,18,1233,946,128,985,0,22,192.168.0.5
1782028011.326,SYN Flood,Uncertain,34.0,Medium,10,917,716,67,745,0,22,192.168.0.5
1782028012.326,SYN Flood,Uncertain,48.0,Medium,14,1050,817,83,850,0,22,192.168.0.5
1782028013.328,SYN Flood,Uncertain,74.0,Medium,22,1449,1119,190,1183,0,22,192.168.0.5
1782028014.328,SYN Flood,Uncertain,61.0,Medium,18,1251,983,104,1029,0,22,192.168.0.5
1782028015.33,SYN Flood,Uncertain,49.0,Medium,15,1383,1051,123,1095,0,22,192.168.0.5
1782028016.33,SYN Flood,Uncertain,57.0,Medium,17,1289,989,120,1033,0,22,192.168.0.5
1782028017.331,SYN Flood,Uncertain,50.0,Medium,15,1103,855,92,894,0,22,192.168.0.5
1782028018.337,TCP ACK Flood,Uncertain,52.0,Medium,16,907,660,25,709,0,22,192.168.0.5
1782028019.337,SYN Flood,Uncertain,43.0,Medium,13,1046,788,99,818,0,22,192.168.0.5
1782028020.337,SYN Flood,Uncertain,46.0,Medium,14,989,756,94,789,0,22,192.168.0.5
1782028021.337,SYN Flood,Uncertain,49.0,Medium,15,1005,766,115,802,0,22,192.168.0.5
1782028022.338,SYN Flood,Uncertain,41.0,Medium,12,1068,817,82,845,0,22,192.168.0.5
1782028023.339,TCP ACK Flood,Uncertain,50.0,Medium,15,1270,947,40,998,0,22,192.168.0.5
1782028024.34,SYN Flood,Uncertain,49.0,Medium,15,1178,918,97,940,0,22,192.168.0.5
1782028025.349,SYN Flood,Uncertain,65.0,Medium,20,1243,966,153,997,0,22,192.168.0.5
1782028026.349,SYN Flood,Uncertain,50.0,Medium,15,1391,1025,123,1082,0,22,192.168.0.5
1782028027.352,SYN Flood,Uncertain,47.0,Medium,14,1068,821,91,860,0,22,192.168.0.5
1782028028.352,SYN Flood,Uncertain,52.0,Medium,16,2211,641,356,1123,0,22,192.168.0.9
1782028029.352,SYN Flood,Uncertain,44.0,Medium,13,2151,436,389,940,0,22,192.168.0.9
1782028030.352,SYN Flood,Uncertain,48.0,Medium,14,2066,519,404,935,0,22,192.168.0.9
1782028031.352,SYN Flood,Uncertain,53.0,Medium,16,2539,641,453,1269,0,22,192.168.0.9
1782028032.352,SYN Flood,Uncertain,53.0,Medium,16,2929,818,528,1487,0,22,192.168.0.9
1782028033.366,SYN Flood,Uncertain,54.0,Medium,16,2424,752,446,1218,0,22,192.168.0.9
1782028034.366,SYN Flood,Uncertain,40.0,Medium,12,1982,417,315,834,0,22,192.168.0.9
1782028035.367,SYN Flood,Uncertain,55.0,Medium,16,2475,615,421,1160,0,22,192.168.0.9
1782028036.367,SYN Flood,Uncertain,38.0,Medium,11,812,374,85,499,0,22,192.168.0.9
1782028037.379,SYN Flood,Uncertain,41.0,Medium,12,1056,811,82,839,0,22,192.168.0.5
1782028038.383,SYN Flood,Uncertain,42.0,Medium,13,1351,1025,115,1057,0,22,192.168.0.5
1782028039.383,SYN Flood,Uncertain,48.0,Medium,14,1154,882,98,928,0,22,192.168.0.5
1782028040.384,SYN Flood,Uncertain,47.0,Medium,14,1027,794,84,838,0,22,192.168.0.5
1782028041.385,SYN Flood,Uncertain,51.0,Medium,15,1288,977,114,1025,0,22,192.168.0.5
1782028042.385,SYN Flood,Uncertain,71.0,Medium,21,1333,1043,116,1084,0,22,192.168.0.5
1782028043.388,SYN Flood,Uncertain,52.0,Medium,16,1373,1016,157,1074,0,22,192.168.0.5
1782028044.388,SYN Flood,Uncertain,51.0,Medium,15,1129,867,96,888,0,22,192.168.0.5
1782028045.393,SYN Flood,Uncertain,44.0,Low,7,761,551,92,592,0,22,192.168.0.5
1782028046.394,SYN Flood,Uncertain,46.0,Medium,14,1028,762,149,836,0,22,192.168.0.5
1782028047.394,SYN Flood,Uncertain,44.0,Medium,13,898,659,136,711,0,22,192.168.0.5
1782028048.4,SYN Flood,Uncertain,51.0,Medium,15,1106,733,165,831,0,22,192.168.0.5
1782028049.4,SYN Flood,Uncertain,47.0,Medium,14,1040,759,179,821,0,22,192.168.0.5
1782028050.407,SYN Flood,Uncertain,46.0,Medium,14,950,683,158,732,0,22,192.168.0.5
1782028051.408,SYN Flood,Uncertain,46.0,Medium,14,1018,759,159,799,0,22,192.168.0.5
1782028052.409,SYN Flood,Uncertain,46.0,Medium,14,979,719,160,786,1,22,192.168.0.5
1782028053.409,SYN Flood,Uncertain,46.0,Medium,14,989,751,163,765,0,22,192.168.0.5
1782028054.412,SYN Flood,Uncertain,45.0,Medium,14,925,667,146,720,0,22,192.168.0.5
1782028055.424,SYN Flood,Uncertain,45.0,Medium,14,997,718,144,783,0,22,192.168.0.5
1782028056.444,Normal,Normal,32.0,—,0,901,245,59,577,0,443,192.168.0.9
1782028057.445,TCP RST Flood,Uncertain,61.0,Medium,18,981,2,0,731,0,443,192.168.0.9
1782028058.446,Normal,Normal,43.0,—,0,471,2,0,294,0,443,192.168.0.9
1782028059.452,TCP RST Flood,Uncertain,50.0,Medium,15,810,2,0,455,0,443,192.168.0.9
1782028060.459,TCP RST Flood,Uncertain,50.0,Low,8,516,2,0,451,0,443,192.168.0.9
1782028061.463,TCP RST Flood,Building,88.0,Low,26,763,2,0,762,0,443,192.168.0.9
1782028062.468,TCP RST Flood,Building,96.0,Medium,58,886,1,0,886,0,443,192.168.0.9
1782028063.472,TCP RST Flood,Confirmed,86.0,Low,38,493,1,0,493,0,443,192.168.0.9
1782028064.473,TCP RST Flood,Confirmed,96.0,Medium,74,833,1,0,833,0,443,192.168.0.9
1782028065.481,Normal,Normal,41.0,—,0,8,1,0,8,0,443,192.168.0.9
1782028066.508,Normal,Normal,47.0,—,0,34,1,0,34,0,443,192.168.0.9
1782028067.51,TCP RST Flood,Uncertain,69.0,Low,10,325,1,0,325,0,443,192.168.0.9
1782028068.513,TCP RST Flood,Building,96.0,Low,29,749,1,0,749,0,443,192.168.0.9
1782028069.513,TCP RST Flood,Building,97.0,Medium,58,1439,1,0,1439,0,443,192.168.0.9
1782028070.513,TCP RST Flood,Confirmed,97.0,Medium,70,1465,1,0,1465,0,443,192.168.0.9
1782028071.513,TCP RST Flood,Confirmed,96.0,Medium,74,1224,1,0,1224,0,443,192.168.0.9
1782028072.514,TCP RST Flood,Confirmed,96.0,Medium,78,882,1,0,882,0,443,192.168.0.9
1782028073.514,TCP RST Flood,Confirmed,95.0,Medium,77,1334,2,0,1323,0,443,192.168.0.9
1782028074.514,TCP RST Flood,Confirmed,97.0,Medium,78,1509,2,0,1503,0,443,192.168.0.9
1782028075.514,TCP RST Flood,Confirmed,96.0,Medium,78,1326,1,0,1326,0,443,192.168.0.9
1782028076.514,TCP RST Flood,Confirmed,96.0,Medium,78,1163,1,0,1163,0,443,192.168.0.9
1782028077.514,TCP RST Flood,Confirmed,96.0,Medium,78,1358,1,0,1354,0,443,192.168.0.9
1782028078.516,TCP RST Flood,Confirmed,95.0,Medium,77,984,1,0,984,0,443,192.168.0.9
1782028079.517,TCP RST Flood,Confirmed,96.0,Medium,78,1183,1,0,1183,0,443,192.168.0.9
1782028080.537,TCP RST Flood,Confirmed,96.0,Low,49,793,1,0,793,0,443,192.168.0.9
1782028081.537,TCP RST Flood,Confirmed,87.0,Medium,72,938,1,0,937,0,443,192.168.0.9
1782028082.538,TCP RST Flood,Confirmed,87.0,Medium,72,845,1,0,844,0,443,192.168.0.9
1782028083.538,TCP RST Flood,Confirmed,93.0,Medium,76,1298,2,0,1297,0,443,192.168.0.9
1782028084.543,TCP RST Flood,Confirmed,96.0,Medium,78,1101,1,0,1101,0,443,192.168.0.9
1782028085.544,TCP RST Flood,Confirmed,95.0,Medium,77,1018,1,0,1018,0,443,192.168.0.9
1782028086.545,TCP RST Flood,Confirmed,96.0,Medium,78,1316,1,0,1314,0,443,192.168.0.9
1782028087.545,TCP RST Flood,Confirmed,97.0,Medium,78,1431,1,0,1426,0,443,192.168.0.9
1782028088.546,TCP RST Flood,Confirmed,96.0,Medium,78,1361,1,0,1361,0,443,192.168.0.9
1782028089.547,TCP RST Flood,Confirmed,97.0,Medium,78,1454,1,0,1454,0,443,192.168.0.9
1782028090.548,TCP RST Flood,Confirmed,95.0,Medium,77,1019,1,0,1019,0,443,192.168.0.9
1782028091.549,TCP RST Flood,Confirmed,96.0,Medium,78,1160,1,0,1160,0,443,192.168.0.9
1782028092.549,TCP RST Flood,Confirmed,96.0,Medium,78,1125,1,0,1121,0,443,192.168.0.9
1782028093.55,TCP RST Flood,Confirmed,96.0,Medium,78,1177,1,0,1177,0,443,192.168.0.9
1782028094.557,TCP RST Flood,Uncertain,60.0,Low,9,295,1,0,295,0,443,192.168.0.9
1782028095.558,TCP RST Flood,Uncertain,50.0,Low,8,126,1,0,126,0,443,192.168.0.9
1782028104.339,Normal,Normal,55.0,—,0,92,2,0,89,0,443,192.168.0.9
1782028109.147,Normal,Normal,100.0,—,0,6,0,0,0,0,0,—
1782028112.324,Normal,Normal,100.0,—,0,5,0,0,0,0,0,—
1782028113.506,Normal,Normal,100.0,—,0,5,1,0,0,0,5353,192.168.0.4
1782028114.506,Port Scan,Building,91.0,Medium,55,854,231,229,622,0,1673,192.168.0.5
1782028115.506,Port Scan,Building,86.0,Low,26,659,130,129,530,0,1673,192.168.0.5
1782028116.506,Port Scan,Confirmed,100.0,High,100,3352,2036,2035,1317,0,1673,192.168.0.9
1782028117.507,Port Scan,Confirmed,98.0,Medium,75,1954,1112,1111,843,0,1673,192.168.0.9
1782028118.508,Port Scan,Confirmed,85.0,Medium,71,1300,655,654,642,0,1673,192.168.0.9
1782028119.508,Port Scan,Confirmed,88.0,Medium,73,1491,743,742,741,0,1673,192.168.0.9
1782028120.508,Port Scan,Confirmed,88.0,Medium,73,1559,781,780,779,0,1673,192.168.0.9
1782028121.512,Port Scan,Confirmed,97.0,Medium,78,1125,571,570,555,0,1673,192.168.0.9
1782028122.529,Port Scan,Uncertain,46.0,Low,7,199,126,125,74,0,1673,192.168.0.9
1782028123.53,Port Scan,Uncertain,70.0,Low,10,323,199,198,125,0,1673,192.168.0.9
1782028124.53,Normal,Normal,53.0,—,0,71,45,44,27,0,1673,192.168.0.9
1782028125.53,Port Scan,Building,89.0,Low,27,560,326,325,235,0,1673,192.168.0.9
1782028126.53,Port Scan,Building,80.0,Low,24,599,131,130,469,0,1673,192.168.0.5
1782028132.3,Port Scan,Uncertain,47.0,Low,7,316,62,61,254,0,1673,192.168.0.5
1782028133.326,Normal,Normal,89.0,—,0,10,1,0,0,0,7151,192.168.0.1
1782028134.354,Normal,Normal,94.0,—,0,10,2,0,0,0,7151,192.168.0.1
1782028135.579,Normal,Normal,96.8,—,0,2,0,0,0,0,0,—
1782028136.636,Normal,Normal,100.0,—,0,6,0,0,0,0,0,—
1782028137.676,Normal,Normal,99.2,—,0,1,0,0,0,0,0,—
1782028138.726,Normal,Normal,100.0,—,0,8,0,0,0,0,0,—
1782028140.179,Normal,Normal,96.0,—,0,6,0,0,0,0,0,—
1782028142.348,Normal,Normal,100.0,—,0,2,1,0,0,0,1900,192.168.0.1
1782028143.73,Normal,Normal,89.0,—,0,23,1,0,0,1,1900,192.168.0.1
1782028144.73,ICMP Flood,Building,88.0,Medium,53,823,0,0,0,823,0,192.168.0.5
1782028145.73,ICMP Flood,Building,86.0,Low,26,765,0,0,0,765,0,192.168.0.5
1782028146.73,ICMP Flood,Confirmed,100.0,Medium,72,2206,0,0,0,2204,0,192.168.0.9
1782028147.752,ICMP Flood,Confirmed,89.0,Medium,69,1066,0,0,0,1066,0,192.168.0.9
1782028148.753,ICMP Flood,Confirmed,89.0,Medium,73,1027,0,0,0,1027,0,192.168.0.9
1782028149.754,ICMP Flood,Confirmed,88.0,Medium,73,1295,0,0,0,1295,0,192.168.0.9
1782028150.755,ICMP Flood,Confirmed,88.0,Medium,73,1163,0,0,0,1163,0,192.168.0.9
1782028151.756,ICMP Flood,Confirmed,88.0,Medium,73,1128,0,0,0,1128,0,192.168.0.9
1782028152.757,ICMP Flood,Confirmed,88.0,Medium,73,1395,0,0,0,1395,0,192.168.0.9
1782028153.757,ICMP Flood,Confirmed,89.0,Medium,73,982,0,0,0,981,0,192.168.0.9
1782028154.758,ICMP Flood,Confirmed,76.0,Low,43,655,0,0,0,654,0,192.168.0.9
1782028155.766,ICMP Flood,Confirmed,88.0,Medium,73,1268,0,0,0,1268,0,192.168.0.9
1782028156.767,ICMP Flood,Uncertain,71.0,Medium,21,1037,1,0,0,1034,5353,192.168.0.9
1782028157.767,ICMP Flood,Building,88.0,Medium,53,1510,1,0,0,1498,5353,192.168.0.5
1782028158.77,ICMP Flood,Building,99.0,Medium,59,1646,1,0,0,1640,5353,192.168.0.9
1782028159.77,ICMP Flood,Uncertain,64.0,Medium,19,1278,2,0,0,1275,5353,192.168.0.5
1782028160.77,ICMP Flood,Building,98.0,Medium,59,1588,0,0,0,1588,0,192.168.0.9
1782028161.77,ICMP Flood,Building,96.0,Medium,58,1560,1,0,0,1558,5353,192.168.0.9
1782028162.771,ICMP Flood,Confirmed,96.0,Medium,70,1506,0,0,0,1505,0,192.168.0.9
1782028163.771,ICMP Flood,Confirmed,88.0,Medium,69,1260,0,0,0,1260,0,192.168.0.9
1782028164.772,ICMP Flood,Uncertain,73.0,Medium,22,1279,1,0,0,1278,57621,192.168.0.9
1782028165.775,ICMP Flood,Uncertain,71.0,Medium,21,1365,1,0,0,1360,5353,192.168.0.9
1782028166.776,ICMP Flood,Building,88.0,Medium,53,1254,0,0,0,1252,0,192.168.0.9
1782028167.777,ICMP Flood,Building,93.0,Medium,56,1536,0,0,0,1536,0,192.168.0.9
1782028168.811,ICMP Flood,Confirmed,93.0,Medium,68,1542,0,0,0,1542,0,192.168.0.9
1782028169.813,Normal,Normal,83.0,—,0,251,0,0,0,251,0,192.168.0.9
1782028170.821,Normal,Normal,82.0,—,0,39,0,0,0,39,0,192.168.0.9
1782028172.659,Normal,Normal,83.0,—,0,125,0,0,0,120,0,192.168.0.5
1782028174.484,Normal,Normal,96.0,—,0,4,2,0,0,0,5353,192.168.0.8
1782028177.586,Normal,Normal,100.0,—,0,4,1,0,0,0,7151,192.168.0.1
1782028178.95,Normal,Normal,100.0,—,0,6,2,0,0,0,1900,192.168.0.4
1782028180.361,Normal,Normal,100.0,—,0,19,4,2,0,0,443,192.168.0.5
1782028181.362,Normal,Normal,69.0,—,0,2,1,0,0,0,1900,192.168.0.4
1782028182.813,Normal,Normal,99.2,—,0,1,0,0,0,0,0,—
1782028183.967,Normal,Normal,95.0,—,0,5,0,0,0,0,0,—
1782028186.601,Normal,Normal,99.5,—,0,4,0,0,0,0,0,—
1782028189.343,Normal,Normal,100.0,—,0,5,1,0,0,0,5353,—
1782028193.465,Normal,Normal,100.0,—,0,2,2,0,0,0,5353,192.168.0.8
1782028195.72,Normal,Normal,89.0,—,0,11,2,0,0,0,7151,192.168.0.1
1782028198.177,Normal,Normal,88.0,—,0,5,0,0,0,0,0,192.168.0.1
1782028200.669,Normal,Normal,89.2,—,0,1,0,0,0,0,0,192.168.0.4
1782028202.669,Normal,Normal,89.2,—,0,1,0,0,0,0,0,192.168.0.4
1782028203.67,Normal,Normal,100.0,—,0,6,0,0,0,0,0,—
1782028207.503,Normal,Normal,87.8,—,0,2,0,0,0,0,0,192.168.0.4
1782028208.778,Normal,Normal,100.0,—,0,4,0,0,0,0,0,—
1782028212.112,Normal,Normal,99.2,—,0,1,0,0,0,0,0,—
1782028220.205,Normal,Normal,100.0,—,0,5,0,0,0,0,0,—
1782028221.404,Normal,Normal,100.0,—,0,5,1,0,0,0,5353,—
1782028224.401,Normal,Normal,100.0,—,0,2,2,0,0,0,5353,192.168.0.8
1782028225.405,Normal,Normal,96.8,—,0,2,0,0,0,0,0,—
1782028228.411,Normal,Normal,100.0,—,0,9,0,0,0,0,0,—
1782028230.981,Normal,Normal,100.0,—,0,5,0,0,0,0,0,—
1782028233.577,Normal,Normal,74.0,—,0,2,1,0,0,0,5353,192.168.0.4
1782028234.758,Normal,Normal,87.0,—,0,5,3,0,0,0,5353,192.168.0.4
1782028235.777,Normal,Normal,100.0,—,0,2,1,0,0,0,7151,192.168.0.1
1782028237.102,Normal,Normal,61.0,—,0,7,1,0,0,0,443,192.168.0.5
1782028242.128,Normal,Normal,63.0,—,0,5,2,0,0,0,52840,199.232.105.91
1782028244.171,Normal,Normal,100.0,—,0,9,0,0,0,0,0,—
1782028247.254,Normal,Normal,99.2,—,0,1,0,0,0,0,0,—
1782028248.785,Normal,Normal,100.0,—,0,4,0,0,0,0,0,—
1782028253.709,Normal,Normal,98.0,—,0,1,1,0,0,0,7151,192.168.0.1
1782028255.243,Normal,Normal,89.0,—,0,11,2,0,0,0,7151,192.168.0.1
1782028260.195,Normal,Normal,100.0,—,0,5,0,0,0,0,0,—
1782028261.222,Normal,Normal,100.0,—,0,5,0,0,0,0,0,—
1782028265.703,Normal,Normal,99.5,—,0,3,0,0,0,0,0,—
1782028266.703,Normal,Normal,97.5,—,0,3,0,0,0,0,0,—
1782028268.198,Normal,Normal,100.0,—,0,6,0,0,0,0,0,—
1782028269.829,Normal,Normal,96.8,—,0,2,0,0,0,0,0,—
1782028275.738,Normal,Normal,99.2,—,0,1,0,0,0,0,0,—
1782028276.75,Normal,Normal,100.0,—,0,4,0,0,0,0,0,—
1782028284.433,Normal,Normal,97.0,—,0,1,1,0,0,0,57621,192.168.0.4
1782028285.478,Normal,Normal,100.0,—,0,6,1,0,0,0,5353,—
1782028288.159,Normal,Normal,100.0,—,0,2,1,0,0,0,5353,192.168.0.8
1782028289.917,Normal,Normal,99.0,—,0,4,0,0,0,0,0,—
1782028292.436,Normal,Normal,100.0,—,0,2,1,0,0,0,1900,192.168.0.1
1782028293.797,Normal,Normal,97.0,—,0,25,2,0,0,0,1900,192.168.0.1
1782028294.893,Normal,Normal,100.0,—,0,1,1,0,0,0,7151,192.168.0.1
1782028298.416,Normal,Normal,98.0,—,0,6,4,0,0,0,443,192.168.0.5
1782028299.42,Normal,Normal,92.0,—,0,1,1,0,0,0,1900,192.168.0.4
1782028300.421,Normal,Normal,92.0,—,0,1,1,0,0,0,1900,192.168.0.4
1782028301.421,Normal,Normal,94.0,—,0,5,1,0,0,0,1900,192.168.0.4
1782028302.536,Normal,Normal,99.0,—,0,4,0,0,0,0,0,—
1782028307.341,Normal,Normal,83.3,—,0,2,0,0,0,0,0,—
