timestamp,pps,bytes,tcp,udp,tcp_ratio,udp_ratio,unique_ips,unique_ports,syn,ack,rst,fin,top_port,label
1781086221.175,717,38808,716,1,0.9986,0.0014,2,717,0,716,716,0,6288,1
1781086222.176,571,30834,571,0,1.0,0.0,1,571,0,571,571,0,7014,1
1781086223.178,832,45063,829,3,0.9964,0.0036,3,830,0,829,829,0,5353,1
1781086224.178,660,35960,656,0,0.9939,0.0,1,656,0,656,656,0,8878,1
1781086225.179,690,37260,690,0,1.0,0.0,1,690,0,690,690,0,10246,1
1781086226.179,660,35728,658,0,0.997,0.0,2,658,0,658,658,0,11740,1
1781086227.188,733,39670,731,0,0.9973,0.0,2,731,0,731,731,0,12404,1
1781086228.19,745,40518,741,0,0.9946,0.0,1,741,0,741,741,0,13142,1
1781086229.19,646,34884,646,0,1.0,0.0,1,646,0,646,646,0,13944,1
1781086230.191,657,35566,655,0,0.997,0.0,2,655,0,655,655,0,14605,1
1781086231.192,822,44476,820,0,0.9976,0.0,2,820,0,820,820,0,15266,1
1781086232.192,836,45144,836,0,1.0,0.0,1,836,0,836,836,0,16118,1
1781086233.193,774,41796,774,0,1.0,0.0,1,774,0,774,774,0,17081,1
1781086234.194,739,39906,739,0,1.0,0.0,1,739,0,739,739,0,17868,1
1781086235.194,775,41850,775,0,1.0,0.0,1,775,0,775,775,0,18776,1
1781086236.195,688,37152,688,0,1.0,0.0,1,688,0,688,688,0,19622,1
1781086237.203,295,15986,294,0,0.9966,0.0,1,294,0,294,294,0,20511,1
1781086238.205,582,31428,582,0,1.0,0.0,1,582,0,582,582,0,20897,1
1781086239.207,616,33264,616,0,1.0,0.0,1,616,0,616,616,0,22001,1
1781086240.207,576,31098,574,0,0.9965,0.0,1,574,0,574,574,0,22624,1
1781086241.207,490,26492,489,1,0.998,0.002,2,490,0,489,489,0,23204,1
1781086242.21,500,27000,500,0,1.0,0.0,1,500,0,500,500,0,23698,1
1781086243.211,402,21757,401,1,0.9975,0.0025,2,402,0,401,401,0,24203,1
1781086244.211,348,19168,343,0,0.9856,0.0,1,343,0,343,343,0,24610,1
1781086245.211,469,25326,469,0,1.0,0.0,1,469,0,469,469,0,24959,1
1781086246.221,569,30726,569,0,1.0,0.0,1,569,0,569,569,0,25438,1
1781086247.221,549,29646,549,0,1.0,0.0,1,549,0,549,549,0,26013,1
1781086248.222,562,30348,562,0,1.0,0.0,1,562,0,562,562,0,26567,1
1781086249.225,522,28188,522,0,1.0,0.0,1,522,0,522,522,0,27391,1
1781086250.228,619,33771,615,1,0.9935,0.0016,2,616,0,615,615,0,28003,1
1781086251.229,807,43634,806,0,0.9988,0.0,1,806,0,806,806,0,28631,1
1781086252.229,879,47554,877,0,0.9977,0.0,2,877,0,877,877,0,29446,1
1781086253.23,622,34062,621,1,0.9984,0.0016,2,622,0,621,621,0,30331,1
1781086254.231,823,44470,822,1,0.9988,0.0012,2,823,0,822,822,0,30954,1
1781086255.231,802,43742,798,0,0.995,0.0,2,797,0,798,795,0,443,1
1781086256.231,716,38854,711,0,0.993,0.0,1,711,0,711,711,0,32586,1
1781086257.231,707,38172,705,0,0.9972,0.0,1,705,0,705,705,0,33305,1
1781086258.495,454,24516,454,0,1.0,0.0,1,454,0,454,454,0,34018,1
1781086259.496,758,41004,756,0,0.9974,0.0,1,756,0,756,756,0,34933,1
1781086260.496,658,35574,656,0,0.997,0.0,1,656,0,656,656,0,36015,1
1781086261.5,681,36774,681,0,1.0,0.0,1,681,0,681,681,0,36678,1
1781086262.502,676,36504,676,0,1.0,0.0,1,676,0,676,676,0,37368,1
1781086263.507,315,17102,313,0,0.9937,0.0,1,313,0,313,313,0,38052,1
1781086264.51,673,36342,673,0,1.0,0.0,1,673,0,673,673,0,39659,1
1781086265.51,593,32022,593,0,1.0,0.0,1,593,0,593,593,0,40512,1
1781086266.511,677,36558,677,0,1.0,0.0,1,677,0,677,677,0,41113,1
1781086267.511,703,38120,702,1,0.9986,0.0014,2,703,0,702,702,0,41802,1
1781086268.513,488,26598,485,1,0.9939,0.002,3,486,0,485,485,0,42510,1
1781086269.533,257,17031,251,3,0.9767,0.0117,4,237,2,250,232,0,443,1
1781086270.533,374,24698,371,1,0.992,0.0027,3,358,0,371,355,0,46818,1
1781086271.534,700,38090,697,3,0.9957,0.0043,4,698,0,697,694,0,33000,1
1781086272.534,487,26646,482,4,0.9897,0.0082,2,483,0,482,482,0,7151,1
1781086273.537,349,19319,349,0,1.0,0.0,2,348,0,349,346,0,443,1
1781086274.559,674,37927,674,0,1.0,0.0,2,671,0,674,669,0,443,1
1781086275.605,219,11901,219,0,1.0,0.0,2,219,0,219,217,0,47271,1
1781086276.606,345,18686,344,0,0.9971,0.0,1,344,0,344,344,0,47558,1
1781086277.61,678,36612,678,0,1.0,0.0,1,678,0,678,678,0,48498,1
1781086278.616,635,34290,635,0,1.0,0.0,1,635,0,635,635,0,49407,1
1781086279.617,618,33372,618,0,1.0,0.0,1,618,0,618,618,0,50047,1
1781086280.617,599,32346,599,0,1.0,0.0,1,599,0,599,599,0,50670,1
1781086281.617,731,39474,731,0,1.0,0.0,1,731,0,731,731,0,51279,1
1781086282.619,694,37476,694,0,1.0,0.0,1,694,0,694,694,0,52013,1
1781086283.62,690,37288,689,1,0.9986,0.0014,2,690,0,689,689,0,52716,1
1781086284.621,669,36126,669,0,1.0,0.0,1,669,0,669,669,0,53419,1
1781086285.623,854,46380,850,0,0.9953,0.0,2,850,0,850,850,0,54252,1
1781086286.677,229,12510,227,0,0.9913,0.0,1,227,0,227,227,0,55117,1
1781086287.678,733,39758,729,0,0.9945,0.0,2,729,0,729,729,0,55348,1
1781086288.679,599,32440,596,0,0.995,0.0,2,596,0,596,596,0,56523,1
1781086289.687,447,24138,447,0,1.0,0.0,1,447,0,447,447,0,57128,1
1781086290.719,733,39582,733,0,1.0,0.0,1,733,0,733,733,0,57991,1
1781086291.719,399,21546,399,0,1.0,0.0,1,399,0,399,399,0,58730,1
1781086292.72,748,40712,744,0,0.9947,0.0,1,744,0,744,744,0,60346,1
1781086293.728,628,33968,627,0,0.9984,0.0,1,627,0,627,627,0,61097,1
1781086294.733,746,40284,746,0,1.0,0.0,1,746,0,746,746,0,61733,1
1781086295.736,642,34668,642,0,1.0,0.0,1,642,0,642,642,0,62604,1
1781086296.737,515,27810,515,0,1.0,0.0,1,515,0,515,515,0,63255,1
1781086297.741,663,35802,663,0,1.0,0.0,1,663,0,663,663,0,63877,1
1781086298.746,796,42984,796,0,1.0,0.0,1,796,0,796,796,0,64551,1
1781086299.747,572,30888,572,0,1.0,0.0,1,572,0,572,572,0,65351,1
1781086300.748,571,32154,568,3,0.9947,0.0053,2,569,0,568,568,0,1900,1
1781086301.753,610,37562,600,10,0.9836,0.0164,2,601,0,600,600,0,1900,1
1781086302.753,487,26777,478,1,0.9815,0.0021,1,479,0,478,478,0,1572,1
1781086303.755,572,31115,571,0,0.9983,0.0,2,565,0,571,563,3,443,1
1781086304.779,669,36126,669,0,1.0,0.0,1,669,0,669,669,0,2629,1
1781086305.779,585,31622,584,1,0.9983,0.0017,2,585,0,584,584,0,3309,1
1781086306.779,610,33260,606,0,0.9934,0.0,1,606,0,606,606,0,3903,1
1781086307.78,710,38452,707,0,0.9958,0.0,1,707,0,707,707,0,4515,1
1781086308.782,627,33858,627,0,1.0,0.0,1,627,0,627,627,0,5229,1
1781086309.783,631,34306,627,0,0.9937,0.0,2,627,0,627,627,0,5862,1
1781086310.825,576,31273,574,1,0.9965,0.0017,2,575,0,574,574,0,6500,1
1781086311.847,539,29106,539,0,1.0,0.0,1,539,0,539,539,0,7079,1
1781086312.847,2319,125732,2317,1,0.9991,0.0004,2,2318,0,2317,2317,0,7623,1
1781086313.847,2763,149226,2762,0,0.9996,0.0,1,2762,0,2762,2762,0,10307,1
1781086314.848,1117,60318,1117,0,1.0,0.0,1,1117,0,1117,1117,0,13180,1
1781086315.852,1967,106218,1967,0,1.0,0.0,1,1967,0,1967,1967,0,15700,1
1781086316.856,1179,63666,1179,0,1.0,0.0,1,1179,0,1179,1179,0,18270,1
1781086317.861,621,33740,617,0,0.9936,0.0,2,617,0,617,617,0,19685,1
1781086318.868,205,11070,205,0,1.0,0.0,1,205,0,205,205,0,20480,1
1781086319.868,658,35618,656,2,0.997,0.003,2,657,0,656,656,0,5353,1
1781086320.871,547,29657,545,1,0.9963,0.0018,2,546,0,545,545,0,24222,1
1781086321.883,612,33054,611,0,0.9984,0.0,2,611,0,611,611,0,24774,1
1781086322.886,636,34468,633,2,0.9953,0.0031,3,634,0,633,633,0,5353,1
1781086323.887,610,32946,609,0,0.9984,0.0,1,609,0,609,609,0,26332,1
1781086324.888,549,29878,546,0,0.9945,0.0,1,546,0,546,546,0,26949,1
1781086325.916,476,25760,475,0,0.9979,0.0,1,475,0,475,475,0,27499,1
1781086326.917,530,28620,530,0,1.0,0.0,1,530,0,530,530,0,27980,1
1781086327.918,634,34236,634,0,1.0,0.0,1,634,0,634,634,0,29284,1
1781086328.92,371,20248,369,0,0.9946,0.0,3,367,0,369,365,0,443,1
1781086329.92,514,27844,512,0,0.9961,0.0,2,512,0,512,512,0,30299,1
1781086330.922,448,24192,448,0,1.0,0.0,1,448,0,448,448,0,30815,1
1781086331.931,533,28953,531,2,0.9962,0.0038,2,532,0,531,531,0,7151,1
1781086332.931,376,21240,366,7,0.9734,0.0186,3,366,0,366,363,0,7151,1
1781086333.932,599,32346,599,0,1.0,0.0,1,599,0,599,599,0,32269,1
1781086334.932,635,34290,635,0,1.0,0.0,1,635,0,635,635,0,33361,1
1781086335.935,386,20850,385,0,0.9974,0.0,1,385,0,385,385,0,34001,1
1781086336.935,332,17928,332,0,1.0,0.0,1,332,0,332,332,0,34391,1
1781086337.936,566,33737,564,0,0.9965,0.0,2,559,0,564,557,0,33000,1
1781086338.936,583,33028,583,0,1.0,0.0,2,579,0,583,577,0,33000,1
1781086339.936,405,21870,405,0,1.0,0.0,1,405,0,405,405,0,36057,1
1781086340.936,448,24600,442,1,0.9866,0.0022,2,443,0,442,442,0,36489,1
1781086341.936,432,23472,429,0,0.9931,0.0,2,429,0,429,429,0,36936,1
1781086342.937,707,38514,701,4,0.9915,0.0057,4,703,0,701,701,0,5353,1
1781086343.937,656,35424,656,0,1.0,0.0,1,656,0,656,656,0,38451,1
1781086344.939,635,34378,633,0,0.9969,0.0,2,633,0,633,633,0,39116,1
1781086345.941,583,31570,581,0,0.9966,0.0,2,581,0,581,581,0,39764,1
1781086346.943,686,37044,686,0,1.0,0.0,1,686,0,686,686,0,40350,1
1781086347.943,719,38826,719,0,1.0,0.0,1,719,0,719,719,0,41045,1
1781086348.943,601,32454,601,0,1.0,0.0,1,601,0,601,601,0,41769,1
1781086349.945,686,37420,681,0,0.9927,0.0,1,681,0,681,681,0,42377,1
1781086350.948,616,33264,616,0,1.0,0.0,1,616,0,616,616,0,43063,1
1781086351.948,606,32724,606,0,1.0,0.0,1,606,0,606,606,0,43684,1
1781086352.949,269,14526,269,0,1.0,0.0,1,269,0,269,269,0,44297,1
1781086353.955,420,22708,419,1,0.9976,0.0024,2,420,0,419,419,0,44573,1
1781086354.956,312,16848,312,0,1.0,0.0,1,312,0,312,312,0,44995,1
1781086355.959,735,39690,735,0,1.0,0.0,1,735,0,735,735,0,45332,1
1781086359.341,37,1998,37,0,1.0,0.0,1,37,0,37,37,0,46971,1
1781086360.341,659,35818,656,0,0.9954,0.0,1,656,0,656,656,0,47010,1
1781086361.341,644,34776,644,0,1.0,0.0,1,644,0,644,644,0,16021,1
1781086362.373,186,10044,186,0,1.0,0.0,1,186,0,186,186,0,16671,1
1781086363.373,1733,93988,1727,2,0.9965,0.0012,2,1728,0,1727,1727,0,5353,1
1781086364.377,2779,150066,2779,0,1.0,0.0,1,2779,0,2779,2779,0,23633,1
1781086365.377,2214,119556,2214,0,1.0,0.0,1,2214,0,2214,2214,0,26475,1
1781086366.378,2334,126180,2332,0,0.9991,0.0,1,2332,0,2332,2332,0,29017,1
1781086367.38,1891,102258,1889,0,0.9989,0.0,1,1889,0,1889,1889,0,31654,1
1781086368.381,2257,121966,2255,0,0.9991,0.0,2,2255,0,2255,2255,0,36386,1
1781086369.381,1913,103390,1911,0,0.999,0.0,2,1911,0,1911,1911,0,38970,1
1781086370.381,832,44928,832,0,1.0,0.0,1,832,0,832,832,0,40971,1
1781086371.381,656,35424,656,0,1.0,0.0,1,656,0,656,656,0,41815,1
1781086372.383,580,31320,580,0,1.0,0.0,1,580,0,580,580,0,42477,1
1781086373.384,623,34018,618,0,0.992,0.0,1,618,0,618,618,0,43062,1
1781086374.385,611,33026,610,1,0.9984,0.0016,2,611,0,610,610,0,43689,1
1781086375.388,558,30132,558,0,1.0,0.0,1,558,0,558,558,0,44306,1
1781086376.409,335,18090,335,0,1.0,0.0,1,335,0,335,335,0,44868,1
1781086377.412,144,7776,144,0,1.0,0.0,1,144,0,144,144,0,45700,1
1781086378.414,266,14564,263,0,0.9887,0.0,1,263,0,263,263,0,45846,1
1781086379.414,1126,60804,1126,0,1.0,0.0,1,1126,0,1126,1126,0,47137,1
1781086380.415,736,39744,736,0,1.0,0.0,1,736,0,736,736,0,48337,1
1781086381.415,1624,87768,1622,0,0.9988,0.0,1,1622,0,1622,1622,0,50715,1
1781086382.416,2111,114458,2104,0,0.9967,0.0,2,2104,0,2104,2104,0,52880,1
1781086383.416,2459,132940,2456,2,0.9988,0.0008,2,2457,0,2456,2456,0,5353,1
1781086384.416,2634,142230,2632,0,0.9992,0.0,1,2632,0,2632,2632,0,58065,1
1781086385.417,765,41310,765,0,1.0,0.0,1,765,0,765,765,0,60962,1
1781086386.417,2432,131384,2431,0,0.9996,0.0,1,2431,0,2431,2431,0,63846,1
1781086387.417,2382,128858,2379,1,0.9987,0.0004,2,2379,0,2379,2379,0,1900,1
1781086388.901,1294,70192,1292,2,0.9985,0.0015,2,1293,0,1292,1292,0,1900,1
1781086389.902,1,212,0,1,0.0,1.0,1,1,0,0,0,0,1900,1
1781086391.762,10,1136,4,1,0.4,0.1,3,3,0,4,0,0,443,1
1781086432.612,1,528,0,1,0.0,1.0,1,1,0,0,0,0,7151,1
1781086437.318,7,1316,0,1,0.0,0.1429,1,1,0,0,0,0,7151,1
1781086438.503,5,559,0,1,0.0,0.2,1,1,0,0,0,0,5353,1
1781086439.595,3,298,1,2,0.3333,0.6667,2,3,0,1,0,0,5353,1
1781086442.638,11,888,9,2,0.8182,0.1818,4,4,0,7,2,2,46818,1
1781086444.607,2,183,0,1,0.0,0.5,0,1,0,0,0,0,5353,1
1781086445.607,4,380,0,0,0.0,0.0,2,0,0,0,0,0,0,1
1781086446.607,2264,122456,2260,0,0.9982,0.0,2,2260,0,0,2260,0,2696,1
1781086447.608,3153,170268,3152,0,0.9997,0.0,1,3152,0,0,3152,0,4956,1
1781086448.608,2533,136782,2533,0,1.0,0.0,1,2533,0,0,2533,0,8108,1
1781086449.608,2719,146826,2719,0,1.0,0.0,1,2719,0,0,2719,0,10748,1
1781086450.608,2992,165212,2984,8,0.9973,0.0027,2,2985,0,0,2984,0,1900,1
1781086451.609,3061,168003,3053,6,0.9974,0.002,2,3054,0,0,3053,0,1900,1
1781086452.61,2200,119484,2192,8,0.9964,0.0036,2,2193,0,0,2192,0,7151,1
1781086453.61,2720,146880,2720,0,1.0,0.0,1,2720,0,0,2720,0,22280,1
1781086454.61,2967,160594,2962,0,0.9983,0.0,1,2962,0,0,2962,0,25168,1
1781086455.611,3064,165456,3064,0,1.0,0.0,1,3064,0,0,3064,0,28283,1
1781086456.611,3107,167806,3106,1,0.9997,0.0003,2,3107,0,0,3106,0,31347,1
1781086457.611,2845,153630,2845,0,1.0,0.0,1,2845,0,0,2845,0,34453,1
1781086458.611,3327,179658,3327,0,1.0,0.0,1,3327,0,0,3327,0,37669,1
1781086459.611,3138,169540,3136,0,0.9994,0.0,2,3136,0,0,3136,0,41120,1
1781086460.611,1746,94408,1744,0,0.9989,0.0,3,1742,0,3,1741,0,33000,1
1781086461.619,1745,95988,1739,0,0.9966,0.0,2,1738,0,2,1737,0,33000,1
1781086462.619,1972,106638,1968,0,0.998,0.0,2,1968,0,0,1968,0,51364,1
1781086463.619,3178,171818,3174,2,0.9987,0.0006,3,3175,0,0,3174,0,5353,1
1781086464.619,3030,163620,3030,0,1.0,0.0,1,3030,0,0,3030,0,58006,1
1781086465.619,3077,166158,3077,0,1.0,0.0,1,3077,0,0,3077,0,61036,1
1781086466.619,2482,134395,2478,4,0.9984,0.0016,2,2480,0,0,2478,0,1900,1
1781086467.619,3235,175096,3229,2,0.9981,0.0006,2,3230,0,0,3229,0,5353,1
1781086468.619,3047,164656,3045,2,0.9993,0.0007,2,3045,0,0,3045,0,5353,1
1781086469.619,3407,184091,3406,1,0.9997,0.0003,2,3407,0,0,3406,0,8204,1
1781086470.62,3180,171720,3180,0,1.0,0.0,1,3180,0,0,3180,0,11623,1
1781086471.695,2436,131544,2436,0,1.0,0.0,1,2436,0,0,2436,0,14813,1
1781086472.695,3124,168696,3124,0,1.0,0.0,1,3124,0,0,3124,0,17249,1
1781086473.699,2202,118940,2201,1,0.9995,0.0005,2,2202,0,0,2201,0,21264,1
1781086474.699,2622,141820,2619,0,0.9989,0.0,1,2619,0,0,2619,0,23525,1
1781086475.7,3082,166484,3081,0,0.9997,0.0,1,3081,0,0,3081,0,26842,1
1781086476.702,2653,143375,2652,1,0.9996,0.0004,2,2653,0,0,2652,0,29926,1
1781086477.705,382,20628,382,0,1.0,0.0,1,382,0,0,382,0,32708,1
1781086478.705,351,18954,351,0,1.0,0.0,1,351,0,0,351,0,33126,1
1781086479.705,2539,137426,2535,0,0.9984,0.0,1,2535,0,0,2535,0,47846,1
1781086480.705,3027,163514,3026,0,0.9997,0.0,1,3026,0,0,3026,0,52793,1
1781086481.705,2015,108810,2015,0,1.0,0.0,1,2015,0,0,2015,0,55819,1
1781086482.705,2356,127224,2356,0,1.0,0.0,1,2356,0,0,2356,0,59023,1
1781086483.705,1117,60318,1117,0,1.0,0.0,1,1117,0,0,1117,0,61438,1
1781086484.705,1755,95146,1750,0,0.9972,0.0,1,1750,0,0,1750,0,62567,1
1781086485.705,3087,166786,3085,0,0.9994,0.0,2,3085,0,0,3085,0,64317,1
1781086486.708,2849,153934,2847,0,0.9993,0.0,2,2847,0,0,2847,0,1866,1
1781086487.708,2860,154440,2860,0,1.0,0.0,1,2860,0,0,2860,0,4794,1
1781086488.709,2874,155404,2871,3,0.999,0.001,3,2873,0,0,2871,0,5353,1
1781086489.71,611,32994,611,0,1.0,0.0,1,611,0,0,611,0,10525,1
1781086490.724,539,29404,537,2,0.9963,0.0037,2,538,0,0,537,0,5353,1
1781086491.724,2467,134109,2459,1,0.9968,0.0004,2,2460,0,0,2459,0,14839,1
1781086492.738,1635,89765,1631,3,0.9976,0.0018,2,1633,0,0,1631,0,7151,1
1781086494.094,1593,86022,1593,0,1.0,0.0,1,1593,0,0,1593,0,21800,1
1781086495.096,2834,153092,2833,0,0.9996,0.0,1,2833,0,0,2833,0,24061,1
1781086496.097,2864,154656,2864,0,1.0,0.0,1,2864,0,0,2864,0,28574,1
1781086497.099,2834,153180,2830,0,0.9986,0.0,2,2830,0,0,2830,0,31438,1
1781086498.099,1692,92247,1685,1,0.9959,0.0006,2,1686,0,0,1685,0,34268,1
1781086499.1,1883,101738,1882,0,0.9995,0.0,1,1882,0,0,1882,0,36008,1
1781086500.106,1478,79812,1478,0,1.0,0.0,1,1478,0,0,1478,0,38667,1
1781086501.148,342,18468,342,0,1.0,0.0,1,342,0,0,342,0,40975,1
1781086502.163,625,33750,625,0,1.0,0.0,1,625,0,0,625,0,42535,1
1781086503.163,126,6804,126,0,1.0,0.0,1,126,0,0,126,0,43627,1
1781086504.191,362,27466,362,0,1.0,0.0,3,349,0,16,346,0,443,1
1781086505.201,703,37962,703,0,1.0,0.0,1,703,0,0,703,0,48551,1
1781086506.201,875,48093,868,1,0.992,0.0011,2,869,0,0,868,0,52046,1
1781086507.234,565,30566,564,0,0.9982,0.0,1,564,0,0,564,0,53826,1
1781086508.237,616,33490,613,2,0.9951,0.0032,2,615,0,0,613,0,54836,1
1781086509.245,677,36860,674,1,0.9956,0.0015,2,675,0,0,674,0,58069,1
1781086510.257,249,13892,232,4,0.9317,0.0161,3,233,0,0,232,0,5355,1
1781086511.257,537,29640,531,1,0.9888,0.0019,2,524,0,9,522,4,443,1
1781086512.258,792,43308,787,3,0.9937,0.0038,4,778,0,13,774,4,443,1
1781086513.259,783,42517,781,2,0.9974,0.0026,2,782,0,1,780,1,7151,1
1781086514.267,1377,74358,1377,0,1.0,0.0,1,1377,0,0,1377,0,4187,1
1781086515.267,2249,121504,2247,0,0.9991,0.0,1,2247,0,1,2246,1,5564,1
1781086516.267,2759,148986,2759,0,1.0,0.0,1,2759,0,0,2759,0,8897,1
1781086517.267,2823,152442,2823,0,1.0,0.0,1,2823,0,0,2823,0,11656,1
1781086518.475,1911,103194,1911,0,1.0,0.0,1,1911,0,0,1911,0,14568,1
1781086519.475,3412,184368,3411,0,0.9997,0.0,1,3411,0,1,3410,1,16479,1
1781086520.475,3166,170964,3166,0,1.0,0.0,1,3166,0,0,3166,0,22136,1
1781086521.476,2623,141642,2623,0,1.0,0.0,1,2623,0,0,2623,0,25370,1
1781086522.476,3318,180094,3316,2,0.9994,0.0006,2,3317,0,0,3316,0,5353,1
1781086523.476,2606,140724,2606,0,1.0,0.0,1,2606,0,0,2606,0,32960,1
1781086524.476,3747,202386,3746,1,0.9997,0.0003,1,3747,0,0,3746,0,38110,1
1781086525.476,3549,191849,3546,3,0.9992,0.0008,2,3547,0,0,3546,0,5353,1
1781086526.476,3389,183532,3382,2,0.9979,0.0006,2,3383,0,0,3382,0,5353,1
1781086527.476,3435,185645,3433,1,0.9994,0.0003,1,3434,0,1,3432,1,48827,1
1781086528.477,3352,181008,3352,0,1.0,0.0,1,3352,0,0,3352,0,52259,1
1781086529.477,2821,152334,2821,0,1.0,0.0,1,2821,0,0,2821,0,55611,1
1781086530.477,2525,136350,2525,0,1.0,0.0,1,2525,0,0,2525,0,58503,1
1781086531.846,2024,109296,2024,0,1.0,0.0,1,2024,0,0,2024,0,61028,1
1781086532.846,3222,174393,3217,1,0.9984,0.0003,1,3218,0,0,3217,0,63052,1
1781086533.847,3237,174919,3235,1,0.9994,0.0003,2,3235,0,0,3235,0,5353,1
1781086534.847,3208,173346,3204,0,0.9988,0.0,2,3204,0,0,3204,0,6440,1
1781086535.847,3383,182904,3376,0,0.9979,0.0,2,3376,0,0,3376,0,9644,1
1781086536.847,3234,174810,3225,0,0.9972,0.0,3,3225,0,0,3225,0,13058,1
1781086537.847,3381,182586,3379,0,0.9994,0.0,1,3379,0,0,3379,0,16283,1
1781086538.847,3095,167418,3091,0,0.9987,0.0,1,3091,0,0,3091,0,19662,1
1781086539.847,2941,158814,2941,0,1.0,0.0,1,2941,0,0,2941,0,22896,1
1781086540.847,3386,182872,3385,1,0.9997,0.0003,2,3386,0,0,3385,0,26037,1
1781086541.847,3254,175716,3254,0,1.0,0.0,1,3254,0,0,3254,0,29422,1
1781086542.847,3364,181732,3362,2,0.9994,0.0006,2,3363,0,0,3362,0,5353,1
1781086543.847,3332,180207,3328,4,0.9988,0.0012,2,3330,0,1,3327,1,5353,1
1781086544.848,3110,168246,3104,6,0.9981,0.0019,2,3105,0,0,3104,0,5353,1
1781086545.848,3267,176531,3266,1,0.9997,0.0003,2,3267,0,0,3266,0,42661,1
1781086546.848,3301,178507,3296,1,0.9985,0.0003,2,3297,0,0,3296,0,45994,1
1781086547.848,873,47311,871,1,0.9977,0.0011,2,872,0,0,871,0,49291,1
1781086548.848,3263,176223,3261,1,0.9994,0.0003,2,3262,0,0,3261,0,53087,1
1781086549.849,2982,161172,2980,0,0.9993,0.0,1,2980,0,0,2980,0,57143,1
1781086550.849,2950,159442,2947,2,0.999,0.0007,2,2948,0,0,2947,0,5353,1
1781086551.849,3031,163787,3030,1,0.9997,0.0003,2,3031,0,0,3030,0,63070,1
1781086552.867,2727,148292,2723,4,0.9985,0.0015,3,2725,0,0,2723,0,5353,1
1781086553.867,2851,154405,2850,1,0.9996,0.0004,2,2851,0,0,2850,0,3559,1
1781086555.707,1602,86707,1599,3,0.9981,0.0019,2,1601,0,0,1599,0,5353,1
1781086556.731,7,748,0,0,0.0,0.0,0,0,0,0,0,0,0,1
1781086557.757,3,361,0,3,0.0,1.0,1,2,0,0,0,0,5353,1
1781945837.659,2454,140158,2452,0,0,0.9992,0.0,2,1198,0,1255,1197,0,80,5
1781945838.659,1916,109428,1916,0,0,1.0,0.0,2,923,0,994,922,0,80,5
1781945839.659,2099,120196,2094,0,0,0.9976,0.0,2,996,0,1099,995,0,80,5
1781945840.659,2079,119125,2077,0,0,0.999,0.0,2,962,0,1117,960,0,80,5
1781945841.659,2075,118520,2074,1,0,0.9995,0.0005,3,1003,0,1073,1001,0,80,5
1781945842.66,2068,118574,2068,0,0,1.0,0.0,3,940,0,1131,937,0,80,5
1781945843.66,2280,129960,2280,0,0,1.0,0.0,2,1141,0,1140,1140,0,80,5
1781945844.66,1742,99868,1738,1,0,0.9977,0.0006,2,816,0,924,814,0,80,5
1781945845.661,2121,121542,2118,0,0,0.9986,0.0,2,951,0,1168,950,0,80,5
1781945846.662,2204,125886,2204,0,0,1.0,0.0,2,1060,0,1145,1059,0,80,5
1781945847.663,2184,125511,2174,10,0,0.9954,0.0046,3,1056,0,1120,1054,0,80,5
1781945848.664,2076,118932,2076,0,0,1.0,0.0,2,939,0,1138,938,0,80,5
1781945849.666,1871,106878,1871,0,0,1.0,0.0,2,898,0,974,897,0,80,5
1781945850.666,1754,100306,1750,0,0,0.9977,0.0,2,862,0,889,861,0,80,5
1781945851.666,2254,128746,2253,1,0,0.9996,0.0004,3,1088,0,1167,1086,0,80,5
1781945852.668,1882,107658,1882,0,0,1.0,0.0,2,878,0,1005,877,0,80,5
1781945853.669,2047,117126,2047,0,0,1.0,0.0,2,950,0,1098,949,0,80,5
1781945854.669,2220,126690,2220,0,0,1.0,0.0,2,1086,0,1135,1085,0,80,5
1781945855.67,1795,102524,1794,0,0,0.9994,0.0,3,864,0,931,863,0,80,5
1781945856.671,1662,94938,1662,0,0,1.0,0.0,2,798,0,865,797,0,80,5
1781945857.671,1781,101976,1780,0,0,0.9994,0.0,2,815,0,966,814,0,80,5
1781945858.672,1767,101064,1767,0,0,1.0,0.0,2,827,0,941,826,0,80,5
1781945859.673,2109,120682,2105,0,0,0.9981,0.0,2,1016,0,1090,1015,0,80,5
1781945860.673,2108,120336,2108,0,0,1.0,0.0,2,1025,0,1084,1024,0,80,5
1781945861.792,1839,104874,1838,0,0,0.9995,0.0,3,912,0,927,911,0,80,5
1781945862.792,2511,143250,2511,0,0,1.0,0.0,2,1236,0,1276,1235,0,80,5
1781945863.792,2234,127338,2234,0,0,1.0,0.0,2,1118,0,1117,1117,0,80,5
1781945864.792,2192,125244,2187,0,0,0.9977,0.0,2,1094,0,1094,1093,0,80,5
1781945865.793,2325,132522,2325,0,0,1.0,0.0,2,1164,0,1162,1163,0,80,5
1781945866.793,2211,126030,2211,0,0,1.0,0.0,2,1106,0,1106,1105,0,80,5
1781945867.793,1844,105216,1844,0,0,1.0,0.0,2,905,0,940,904,0,80,5
1781945868.794,1388,79410,1388,0,0,1.0,0.0,2,646,0,743,645,0,80,5
1781945869.794,2026,115934,2025,0,0,0.9995,0.0,2,947,0,1079,946,0,80,5
1781945870.796,2353,134118,2353,0,0,1.0,0.0,2,1178,0,1176,1177,0,80,5
1781945871.797,2665,152922,2665,0,0,1.0,0.0,2,1164,0,1502,1163,0,80,5
