timestamp,pps,bytes,tcp,udp,icmp,tcp_ratio,udp_ratio,unique_ips,unique_ports,syn,ack,rst,fin,top_port,label
1782025120.392,2118,121250,2117,0,0,0.9995,0.0,2,981,0,1137,980,0,80,5
1782025121.392,2331,132870,2331,0,0,1.0,0.0,2,1166,0,1166,1165,0,80,5
1782025122.393,1791,102170,1788,1,0,0.9983,0.0006,3,885,0,905,883,0,80,5
1782025123.393,2216,126312,2216,0,0,1.0,0.0,2,1109,0,1108,1108,0,80,5
1782025124.395,2208,126681,2198,10,0,0.9955,0.0045,3,1101,0,1099,1099,0,80,5
1782025125.395,2168,123882,2168,0,0,1.0,0.0,2,1034,0,1135,1033,0,80,5
1782025126.395,2306,131656,2304,0,0,0.9991,0.0,2,1135,0,1170,1134,0,80,5
1782025127.396,2245,128148,2242,0,0,0.9987,0.0,2,1110,0,1133,1109,0,80,5
1782025128.396,2167,123774,2167,0,0,1.0,0.0,2,1042,0,1126,1041,0,80,5
1782025129.396,2122,120954,2122,0,0,1.0,0.0,2,1062,0,1061,1061,0,80,5
1782025130.397,1627,93036,1622,0,0,0.9969,0.0,2,812,0,811,811,0,80,5
1782025131.399,1782,101574,1782,0,0,1.0,0.0,2,892,0,891,891,0,80,5
1782025132.4,2246,128022,2246,0,0,1.0,0.0,2,1124,0,1123,1123,0,80,5
1782025133.4,2177,124092,2177,0,0,1.0,0.0,2,1089,0,1089,1088,0,80,5
1782025134.4,1926,110032,1923,2,0,0.9984,0.001,3,964,0,961,962,0,80,5
1782025135.401,1854,106438,1846,6,0,0.9957,0.0032,3,884,0,965,881,0,80,5
1782025136.407,761,43532,759,0,0,0.9974,0.0,2,369,0,391,368,0,80,5
1782025137.408,921,53448,918,2,0,0.9967,0.0022,3,330,0,590,328,0,80,5
1782025138.409,1138,65562,1137,0,0,0.9991,0.0,2,459,0,679,458,0,80,5
1782025983.666,1837,104802,1837,0,0,1.0,0.0,2,904,0,934,903,0,80,5
1782025984.674,2051,117030,2051,0,0,1.0,0.0,2,1006,0,1046,1005,0,80,5
1782025985.675,1906,109239,1901,1,0,0.9974,0.0005,3,912,0,991,910,0,80,5
1782025986.675,2061,117834,2056,1,0,0.9976,0.0005,3,1008,0,1050,1006,0,80,5
1782025987.677,2034,115994,2033,0,0,0.9995,0.0,2,1017,0,1017,1016,0,80,5
1782025988.677,2018,115334,2017,1,0,0.9995,0.0005,2,968,0,1051,966,0,80,5
1782025989.678,1904,108776,1900,0,0,0.9979,0.0,2,945,0,956,944,0,80,5
1782025990.678,2094,119460,2094,0,0,1.0,0.0,2,1031,0,1064,1030,0,80,5
1782025991.679,1628,93038,1626,0,0,0.9988,0.0,2,782,0,845,781,0,80,5
1782025992.679,1923,109934,1920,0,0,0.9984,0.0,2,939,0,982,938,0,80,5
1782025993.679,2082,118930,2080,0,0,0.999,0.0,2,1016,0,1065,1015,0,80,5
1782025994.679,1947,111216,1947,0,0,1.0,0.0,2,935,0,1013,934,0,80,5
1782025995.679,2169,123858,2168,0,0,0.9995,0.0,2,1048,0,1121,1047,0,80,5
1782025996.68,1803,102962,1801,0,0,0.9989,0.0,2,878,0,924,877,0,80,5
1782025997.68,1742,99504,1742,0,0,1.0,0.0,2,837,0,906,836,0,80,5
1782025998.68,1988,113428,1986,2,0,0.999,0.001,3,995,0,993,993,0,80,5
1782025999.68,1549,88296,1549,0,0,1.0,0.0,2,775,0,775,774,0,80,5
1782026000.681,1660,94864,1656,0,0,0.9976,0.0,2,829,0,828,828,0,80,5
1782026001.682,1715,97808,1714,0,0,0.9994,0.0,2,858,0,857,857,0,80,5
1782026002.682,1357,77498,1356,1,0,0.9993,0.0007,3,660,0,698,658,0,80,5
1782026003.683,1746,99552,1746,0,0,1.0,0.0,2,869,0,878,868,0,80,5
1782026004.683,1639,93426,1639,0,0,1.0,0.0,2,820,0,820,819,0,80,5
1782026005.683,1751,99848,1750,1,0,0.9994,0.0006,3,875,0,877,873,0,80,5
1782026006.684,2013,114858,2013,0,0,1.0,0.0,2,988,0,1026,987,0,80,5
1782026007.685,1999,114108,1998,1,0,0.9995,0.0005,3,988,0,1012,986,0,80,5
1782026008.685,1936,110869,1933,3,0,0.9985,0.0015,3,956,0,979,954,0,80,5
1782026009.685,1806,104619,1795,5,0,0.9939,0.0028,3,894,0,903,892,0,80,5
1782026010.686,1446,83005,1443,1,0,0.9979,0.0007,3,715,0,730,713,0,80,5
1782026011.69,1669,96072,1667,2,0,0.9988,0.0012,3,836,0,833,834,0,80,5
1782026012.69,1549,89374,1543,2,0,0.9961,0.0013,3,761,0,784,759,0,80,5
1782026013.691,2002,114210,2002,0,0,1.0,0.0,2,986,0,1017,985,0,80,5
1782026014.693,1863,106286,1862,0,0,0.9995,0.0,2,925,0,938,924,0,80,5
1782026015.693,3067,176562,3067,0,0,1.0,0.0,2,1244,0,1824,1243,0,80,5
1782026016.693,1984,114480,1981,2,0,0.9985,0.001,3,918,0,1065,916,0,80,5
1782026017.696,1548,88430,1545,0,0,0.9981,0.0,2,773,0,773,772,0,80,5
1782026018.696,1778,101716,1773,3,0,0.9972,0.0017,4,890,0,886,887,0,80,5
1782026019.699,2076,118718,2075,1,0,0.9995,0.0005,3,1001,0,1076,999,0,80,5
1782026020.699,1863,106346,1862,1,0,0.9995,0.0005,3,933,0,931,931,0,80,5
1782026021.699,2142,122112,2142,0,0,1.0,0.0,2,1069,0,1074,1068,0,80,5
1782026022.7,1935,110292,1935,0,0,1.0,0.0,2,969,0,967,968,0,80,5
1782026023.7,2379,135714,2379,0,0,1.0,0.0,2,1172,0,1208,1171,0,80,5
1782026024.702,1595,91830,1593,2,0,0.9987,0.0013,3,798,0,797,796,0,80,5
1782026025.707,2137,122060,2133,0,0,0.9981,0.0,2,1058,0,1076,1057,0,80,5
1782026027.03,1755,100116,1755,0,0,1.0,0.0,2,865,0,891,864,0,80,5
1782026028.031,1834,104720,1831,0,0,0.9984,0.0,2,893,0,939,892,0,80,5
1782026029.031,1930,110220,1930,0,0,1.0,0.0,2,931,0,1000,930,0,80,5
1782026030.032,2088,119370,2088,0,0,1.0,0.0,2,986,0,1103,985,0,80,5
1782026031.033,2070,118262,2067,0,0,0.9986,0.0,2,1021,0,1047,1020,0,80,5
1782026032.035,2182,124498,2179,0,0,0.9986,0.0,2,1088,0,1092,1087,0,80,5
1782026033.036,1867,106452,1867,0,0,1.0,0.0,2,929,0,939,928,0,80,5
1782026034.036,1626,92992,1622,0,0,0.9975,0.0,2,801,0,822,800,0,80,5
1782026035.036,1784,101768,1783,0,0,0.9994,0.0,2,888,0,896,887,0,80,5
1782026036.037,1996,113870,1995,1,0,0.9995,0.0005,3,988,0,1009,986,0,80,5
1782026037.037,1675,95670,1675,0,0,1.0,0.0,2,806,0,870,805,0,80,5
1782026038.037,1822,103890,1822,0,0,1.0,0.0,2,906,0,917,905,0,80,5
1782026039.35,1585,90502,1583,2,0,0.9987,0.0013,3,786,0,799,784,0,80,5
1782026040.35,1730,99522,1728,2,0,0.9988,0.0012,3,866,0,864,864,0,80,5
1782026041.35,1609,95762,1600,9,0,0.9944,0.0056,3,802,0,800,800,0,80,5
1782026042.35,2241,132772,2230,11,0,0.9951,0.0049,3,1110,0,1122,1108,0,80,5
1782026043.352,1899,108434,1896,0,0,0.9984,0.0,2,949,0,948,948,0,80,5
1782026044.352,1490,85024,1486,0,0,0.9973,0.0,2,744,0,743,743,0,80,5
1782026045.353,1864,106248,1864,0,0,1.0,0.0,2,933,0,932,932,0,80,5
1782026046.353,1907,108809,1906,1,0,0.9995,0.0005,3,955,0,953,953,0,80,5
1782026047.355,1544,88008,1544,0,0,1.0,0.0,2,773,0,772,772,0,80,5
1782026048.356,1820,103740,1820,0,0,1.0,0.0,2,911,0,910,910,0,80,5
1782026049.357,1574,89718,1574,0,0,1.0,0.0,2,788,0,787,787,0,80,5
1782026050.359,1754,99978,1754,0,0,1.0,0.0,2,878,0,877,877,0,80,5
1782026051.359,2171,124080,2166,0,0,0.9977,0.0,2,1078,0,1089,1077,0,80,5
1782026052.362,2187,124674,2187,0,0,1.0,0.0,2,1092,0,1096,1091,0,80,5
1782026053.362,1791,102174,1791,0,0,1.0,0.0,2,882,0,910,881,0,80,5
1782026054.362,2233,127308,2233,0,0,1.0,0.0,2,1113,0,1121,1112,0,80,5
1782026055.362,1050,59856,1050,0,0,1.0,0.0,2,525,0,526,524,0,80,5
1782026056.362,2832,161934,2832,0,0,1.0,0.0,2,1332,0,1501,1331,0,80,5
1782026057.365,1846,105222,1846,0,0,1.0,0.0,2,924,0,923,923,0,80,5
1782026058.365,1803,102962,1800,0,0,0.9983,0.0,2,901,0,900,900,0,80,5
1782026059.367,1767,100942,1762,2,0,0.9972,0.0011,3,883,0,881,881,0,80,5
1782026060.368,2301,131256,2301,0,0,1.0,0.0,2,1135,0,1167,1134,0,80,5
1782026061.368,2106,120254,2102,0,0,0.9981,0.0,2,1049,0,1054,1048,0,80,5
1782026062.368,2084,118978,2082,0,0,0.999,0.0,2,1028,0,1055,1027,0,80,5
1782026063.369,1943,110814,1943,0,0,1.0,0.0,2,962,0,982,961,0,80,5
1782026064.371,2119,120780,2119,0,0,1.0,0.0,2,1061,0,1059,1060,0,80,5
1782026065.371,2053,117460,2049,0,0,0.9981,0.0,2,993,0,1057,992,0,80,5
1782026066.371,1851,105808,1849,1,0,0.9989,0.0005,3,890,0,961,888,0,80,5
1782026067.371,1897,108186,1897,0,0,1.0,0.0,2,940,0,958,939,0,80,5
1782026068.371,1949,111090,1949,0,0,1.0,0.0,2,975,0,974,975,0,80,5
1782026069.372,1811,103314,1811,0,0,1.0,0.0,2,892,0,920,891,0,80,5
1782026070.372,1602,91314,1602,0,0,1.0,0.0,2,802,0,801,801,0,80,5
1782026071.372,1666,95430,1665,1,0,0.9994,0.0006,3,835,0,832,833,0,80,5
1782026072.372,1859,107596,1851,3,0,0.9957,0.0016,4,928,0,926,925,0,80,5
1782026073.914,1945,111221,1937,5,0,0.9959,0.0026,3,959,0,981,956,0,80,5
1782026074.915,1849,105390,1847,0,0,0.9989,0.0,2,923,0,925,922,0,80,5
1782026075.916,1721,98244,1721,0,0,1.0,0.0,2,837,0,885,836,0,80,5
1782026076.917,1950,111366,1949,0,0,0.9995,0.0,3,940,0,1010,939,0,80,5
1782026077.917,2123,121118,2122,0,0,0.9995,0.0,2,1053,0,1070,1052,0,80,5
1782026078.918,1711,98000,1704,2,0,0.9959,0.0012,4,827,0,879,825,0,80,5
1782026079.919,2129,121484,2128,0,0,0.9995,0.0,2,1052,0,1077,1051,0,80,5
1782026080.921,2145,122334,2145,0,0,1.0,0.0,2,1062,0,1084,1061,0,80,5
1782026081.921,1682,96246,1677,0,0,0.997,0.0,2,827,0,851,826,0,80,5
1782026082.922,1770,100890,1770,0,0,1.0,0.0,2,886,0,885,885,0,80,5
1782026083.922,1965,112052,1963,0,0,0.999,0.0,2,983,0,981,982,0,80,5
1782026084.922,1907,108702,1907,0,0,1.0,0.0,2,954,0,954,953,0,80,5
1782026085.922,2299,131040,2299,0,0,1.0,0.0,2,1151,0,1149,1150,0,80,5
1782026086.922,1925,109728,1925,0,0,1.0,0.0,2,963,0,963,962,0,80,5
1782026120.56,1630,97800,1630,0,0,1.0,0.0,1,1,0,0,1630,0,80,6
1782026121.56,1503,90180,1503,0,0,1.0,0.0,1,1,0,0,1503,0,80,6
1782026122.56,1725,103682,1722,0,0,0.9983,0.0,1,1,0,0,1722,0,80,6
1782026123.56,1566,94060,1564,0,0,0.9987,0.0,1,1,0,0,1564,0,80,6
1782026124.561,1897,113820,1896,0,0,0.9995,0.0,1,1,0,0,1896,0,80,6
1782026125.562,1838,110306,1837,1,0,0.9995,0.0005,2,2,0,0,1837,0,80,6
1782026126.565,1826,109560,1826,0,0,1.0,0.0,1,1,0,0,1826,0,80,6
1782026127.565,1755,105300,1755,0,0,1.0,0.0,1,1,0,0,1755,0,80,6
1782026128.565,1451,87060,1451,0,0,1.0,0.0,1,1,0,0,1451,0,80,6
1782026129.565,1725,103732,1721,0,0,0.9977,0.0,1,1,0,0,1721,0,80,6
1782026130.566,1740,104400,1740,0,0,1.0,0.0,1,1,0,0,1740,0,80,6
1782026131.568,1563,94248,1562,1,0,0.9994,0.0006,2,2,0,0,1562,0,80,6
1782026132.568,1895,114168,1894,1,0,0.9995,0.0005,2,2,0,0,1894,0,80,6
1782026133.569,1799,107940,1799,0,0,1.0,0.0,1,1,0,0,1799,0,80,6
1782026134.57,1498,89910,1497,0,0,0.9993,0.0,1,1,0,0,1497,0,80,6
1782026135.57,1524,91440,1524,0,0,1.0,0.0,1,1,0,0,1524,0,80,6
1782026136.57,1726,104596,1721,2,0,0.9971,0.0012,2,2,0,0,1721,0,80,6
1782026137.571,1764,106274,1758,1,0,0.9966,0.0006,2,2,0,0,1758,0,80,6
1782026138.571,1432,86072,1431,1,0,0.9993,0.0007,2,2,0,0,1431,0,80,6
1782026139.571,1941,116748,1937,3,0,0.9979,0.0015,3,3,0,0,1937,0,80,6
1782026140.79,1758,105874,1752,1,0,0.9966,0.0006,2,2,0,0,1752,0,80,6
1782026141.79,1901,114210,1898,0,0,0.9984,0.0,1,1,0,0,1898,0,80,6
1782026142.791,1664,99840,1664,0,0,1.0,0.0,1,1,0,0,1664,0,80,6
1782026143.791,1538,92280,1538,0,0,1.0,0.0,1,1,0,0,1538,0,80,6
1782026144.792,1531,92042,1528,0,0,0.998,0.0,1,1,0,0,1528,0,80,6
1782026145.792,1652,99220,1650,0,0,0.9988,0.0,1,1,0,0,1650,0,80,6
1782026146.792,1778,106680,1778,0,0,1.0,0.0,1,1,0,0,1778,0,80,6
1782026147.792,1068,64804,1059,9,0,0.9916,0.0084,2,2,0,0,1059,0,80,6
1782026148.792,1924,115722,1919,0,0,0.9974,0.0,1,1,0,0,1919,0,80,6
1782026149.792,1994,119640,1994,0,0,1.0,0.0,1,1,0,0,1994,0,80,6
1782026150.793,1827,109620,1827,0,0,1.0,0.0,1,1,0,0,1827,0,80,6
1782026151.8,1728,103680,1728,0,0,1.0,0.0,1,1,0,0,1728,0,80,6
1782026152.801,1793,107580,1793,0,0,1.0,0.0,1,1,0,0,1793,0,80,6
1782026153.804,1895,113700,1894,0,0,0.9995,0.0,1,1,0,0,1894,0,80,6
1782026154.804,1657,99420,1657,0,0,1.0,0.0,1,1,0,0,1657,0,80,6
1782026155.804,969,58140,969,0,0,1.0,0.0,1,1,0,0,969,0,80,6
1782026156.805,284,17040,284,0,0,1.0,0.0,1,1,0,0,284,0,80,6
1782026157.805,850,51084,848,0,0,0.9976,0.0,1,1,0,0,848,0,80,6
1782026158.806,1104,66340,1101,0,0,0.9973,0.0,1,1,0,0,1101,0,80,6
1782026159.806,820,49243,819,1,0,0.9988,0.0012,2,2,0,0,819,0,80,6
1782026160.806,838,50280,838,0,0,1.0,0.0,1,1,0,0,838,0,80,6
1782026161.806,1253,75462,1248,0,0,0.996,0.0,1,1,0,0,1248,0,80,6
1782026162.807,883,52980,883,0,0,1.0,0.0,1,1,0,0,883,0,80,6
1782026163.808,857,51420,856,0,0,0.9988,0.0,1,1,0,0,856,0,80,6
1782026164.808,746,44942,743,0,0,0.996,0.0,1,1,0,0,743,0,80,6
1782026165.808,1281,77067,1278,1,0,0.9977,0.0008,2,2,0,0,1278,0,80,6
1782026166.81,821,49260,821,0,0,1.0,0.0,1,1,0,0,821,0,80,6
1782026167.81,1883,112980,1883,0,0,1.0,0.0,1,1,0,0,1883,0,80,6
1782026168.81,931,55860,931,0,0,1.0,0.0,1,1,0,0,931,0,80,6
1782026169.811,947,56820,947,0,0,1.0,0.0,1,1,0,0,947,0,80,6
1782026170.811,809,48540,809,0,0,1.0,0.0,1,1,0,0,809,0,80,6
1782026171.812,1434,86040,1434,0,0,1.0,0.0,1,1,0,0,1434,0,80,6
1782026172.914,1019,61140,1019,0,0,1.0,0.0,1,1,0,0,1019,0,80,6
1782026173.914,1126,67692,1124,0,0,0.9982,0.0,1,1,0,0,1124,0,80,6
1782026174.914,1579,94842,1576,0,0,0.9981,0.0,1,1,0,0,1576,0,80,6
1782026175.915,1670,100200,1670,0,0,1.0,0.0,1,1,0,0,1670,0,80,6
1782026176.915,1371,82260,1371,0,0,1.0,0.0,1,1,0,0,1371,0,80,6
1782026177.915,1158,69712,1154,0,0,0.9965,0.0,1,1,0,0,1154,0,80,6
1782026178.915,1416,85066,1414,2,0,0.9986,0.0014,2,2,0,0,1414,0,80,6
1782026179.915,597,35864,595,0,0,0.9966,0.0,1,1,0,0,595,0,80,6
1782026180.916,1810,108600,1810,0,0,1.0,0.0,1,1,0,0,1810,0,80,6
1782026181.927,693,41580,693,0,0,1.0,0.0,1,1,0,0,693,0,80,6
1782026182.927,1121,67260,1121,0,0,1.0,0.0,1,1,0,0,1121,0,80,6
1782026183.928,1742,104520,1742,0,0,1.0,0.0,1,1,0,0,1742,0,80,6
1782026184.928,1712,102896,1708,0,0,0.9977,0.0,1,1,0,0,1708,0,80,6
1782026185.928,1579,94766,1578,1,0,0.9994,0.0006,2,2,0,0,1578,0,80,6
1782026186.928,1811,108660,1811,0,0,1.0,0.0,1,1,0,0,1811,0,80,6
1782026188.395,1876,112792,1871,0,0,0.9973,0.0,1,1,0,0,1871,0,80,6
1782026189.396,1569,94190,1568,0,0,0.9994,0.0,1,1,0,0,1568,0,80,6
1782026190.396,1586,95160,1586,0,0,1.0,0.0,1,1,0,0,1586,0,80,6
1782026191.397,1800,111547,1792,8,0,0.9956,0.0044,2,2,0,0,1792,0,80,6
1782026192.398,1762,112091,1748,14,0,0.9921,0.0079,2,3,0,0,1748,0,80,6
1782026193.398,1920,115569,1913,7,0,0.9964,0.0036,2,3,0,0,1913,0,80,6
1782026257.118,2001,120142,0,1997,0,0.0,0.998,1,1,0,0,0,0,53,7
1782026258.124,1902,114322,0,1901,0,0.0,0.9995,2,2,0,0,0,0,53,7
1782026259.127,1919,115398,0,1919,0,0.0,1.0,3,3,0,0,0,0,53,7
1782026260.128,1144,68832,0,1142,1,0.0,0.9983,3,2,0,0,0,0,53,7
1782026261.129,1197,71972,0,1197,0,0.0,1.0,2,2,0,0,0,0,53,7
1782026262.129,993,59580,0,993,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026263.129,986,59210,0,985,0,0.0,0.999,1,1,0,0,0,0,53,7
1782026264.13,974,58590,0,971,0,0.0,0.9969,1,1,0,0,0,0,53,7
1782026265.132,918,55116,0,917,1,0.0,0.9989,3,2,0,0,0,0,53,7
1782026266.132,1007,60430,0,1006,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026267.133,996,60186,0,987,1,0.0,0.991,2,1,0,0,0,0,53,7
1782026268.133,1110,67485,0,1107,1,0.0,0.9973,3,2,0,0,0,0,53,7
1782026269.133,1150,69010,0,1149,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026270.133,1089,65582,0,1084,1,0.0,0.9954,2,1,0,0,0,0,53,7
1782026271.137,1037,62280,0,1035,1,0.0,0.9981,2,1,0,0,0,0,53,7
1782026272.137,1060,63654,0,1057,1,0.0,0.9972,2,1,0,0,0,0,53,7
1782026273.138,1135,68110,0,1134,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026274.139,1078,64690,0,1077,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026275.141,1078,64690,0,1077,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026276.141,1124,67450,0,1123,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026277.141,1130,67854,0,1127,1,0.0,0.9973,2,1,0,0,0,0,53,7
1782026278.142,1012,60962,0,1007,1,0.0,0.9951,2,1,0,0,0,0,53,7
1782026279.142,1014,60996,0,1013,0,0.0,0.999,2,2,0,0,0,0,53,7
1782026280.144,967,58030,0,965,1,0.0,0.9979,2,1,0,0,0,0,53,7
1782026281.146,898,53890,0,897,1,0.0,0.9989,2,1,0,0,0,0,53,7
1782026282.561,1010,60610,0,1009,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026283.562,1036,62170,0,1035,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026284.562,891,53470,0,889,1,0.0,0.9978,2,1,0,0,0,0,53,7
1782026285.562,859,51657,0,858,1,0.0,0.9988,3,2,0,0,0,0,53,7
1782026286.563,963,57790,0,962,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026287.563,868,52140,0,866,1,0.0,0.9977,2,1,0,0,0,0,53,7
1782026288.563,1213,72780,0,1213,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026289.563,3354,201250,0,3353,1,0.0,0.9997,2,1,0,0,0,0,53,7
1782026290.563,3654,219240,0,3654,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026291.563,4758,285490,0,4757,1,0.0,0.9998,2,1,0,0,0,0,53,7
1782026292.563,4732,283930,0,4731,1,0.0,0.9998,2,1,0,0,0,0,53,7
1782026293.563,3168,190080,0,3168,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026294.564,1148,69104,0,1141,1,0.0,0.9939,2,1,0,0,0,0,53,7
1782026295.564,1120,67286,0,1118,1,0.0,0.9982,3,2,0,0,0,0,53,7
1782026296.565,1021,61270,0,1020,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026297.565,1104,66250,0,1103,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026298.565,1072,64330,0,1071,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026299.571,1117,67136,0,1116,1,0.0,0.9991,3,2,0,0,0,0,53,7
1782026300.572,1110,66842,0,1105,1,0.0,0.9955,2,1,0,0,0,0,53,7
1782026301.572,1985,119160,0,1983,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026302.572,4839,290350,0,4838,1,0.0,0.9998,2,1,0,0,0,0,53,7
1782026303.573,2030,121810,0,2029,1,0.0,0.9995,2,1,0,0,0,0,53,7
1782026304.573,1096,65752,0,1093,1,0.0,0.9973,2,1,0,0,0,0,53,7
1782026305.574,1094,65650,0,1093,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026306.574,1799,107950,0,1798,1,0.0,0.9994,2,1,0,0,0,0,53,7
1782026307.574,4646,278770,0,4645,1,0.0,0.9998,2,1,0,0,0,0,53,7
1782026308.574,4708,282490,0,4707,1,0.0,0.9998,2,1,0,0,0,0,53,7
1782026309.574,4005,240492,0,4001,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026310.575,1112,66830,0,1109,1,0.0,0.9973,2,1,0,0,0,0,53,7
1782026311.575,1097,65830,0,1096,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026312.674,791,48406,0,790,1,0.0,0.9987,3,2,0,0,0,0,53,7
1782026313.675,1210,72717,0,1208,1,0.0,0.9983,3,2,0,0,0,0,53,7
1782026314.676,1062,63730,0,1061,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026315.676,1058,63490,0,1057,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026316.677,1040,62410,0,1039,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026317.677,1073,64390,0,1072,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026318.677,1066,64152,0,1062,1,0.0,0.9962,2,1,0,0,0,0,53,7
1782026319.677,1069,64406,0,1066,1,0.0,0.9972,3,3,0,0,0,0,53,7
1782026320.678,1050,63010,0,1049,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026321.678,1088,65290,0,1087,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026322.679,1074,64450,0,1071,1,0.0,0.9972,4,1,0,0,0,0,53,7
1782026323.68,1102,66130,0,1101,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026324.681,1095,65892,0,1091,1,0.0,0.9963,2,1,0,0,0,0,53,7
1782026325.681,936,56296,0,933,1,0.0,0.9968,3,2,0,0,0,0,53,7
1782026326.682,1105,66310,0,1103,1,0.0,0.9982,3,1,0,0,0,0,53,7
1782026327.682,1052,63130,0,1051,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026328.683,1009,61345,0,1008,1,0.0,0.999,3,2,0,0,0,0,53,7
1782026329.684,1086,65170,0,1085,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026330.684,1086,65170,0,1085,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026331.686,1056,63352,0,1052,1,0.0,0.9962,3,1,0,0,0,0,53,7
1782026332.686,1034,62050,0,1033,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026333.687,1141,68652,0,1137,1,0.0,0.9965,2,1,0,0,0,0,53,7
1782026334.687,1077,64730,0,1074,1,0.0,0.9972,2,1,0,0,0,0,53,7
1782026335.687,1090,65410,0,1089,1,0.0,0.9991,2,1,0,0,0,0,53,7
1782026336.688,844,50650,0,843,1,0.0,0.9988,2,1,0,0,0,0,53,7
1782026337.689,1039,62632,0,1033,1,0.0,0.9942,2,1,0,0,0,0,53,7
1782026338.689,1320,79210,0,1319,1,0.0,0.9992,2,1,0,0,0,0,53,7
1782026339.689,1090,65516,0,1089,1,0.0,0.9991,3,2,0,0,0,0,53,7
1782026340.69,948,56890,0,947,1,0.0,0.9989,2,1,0,0,0,0,53,7
1782026341.69,3307,207412,0,3306,1,0.0,0.9997,3,2,0,0,0,0,53,7
1782026371.446,750,38294,0,1,0,0.0,0.0013,1,1,0,0,0,0,57621,8
1782026372.446,805,42062,0,2,0,0.0,0.0025,1,1,0,0,0,0,7151,8
1782026373.449,658,33576,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026374.45,790,40290,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026375.45,1545,79054,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026376.451,1136,58004,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026377.452,834,42534,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026378.453,947,48458,0,1,0,0.0,0.0011,1,1,0,0,0,0,1900,8
1782026379.454,1363,69798,0,3,0,0.0,0.0022,2,2,0,0,0,0,5353,8
1782026380.455,1548,79118,0,1,0,0.0,0.0006,1,1,0,0,0,0,1900,8
1782026381.456,1463,74774,0,1,0,0.0,0.0007,1,1,0,0,0,0,1900,8
1782026382.457,872,44472,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026383.46,844,43312,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026384.461,1558,79556,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026385.462,1412,72012,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026386.463,1270,64770,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026387.463,980,49980,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026388.464,819,42693,0,10,0,0.0,0.0122,1,1,0,0,0,0,7151,8
1782026389.464,773,39462,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026390.465,935,47754,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026391.469,859,43818,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026392.469,778,40074,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026393.469,934,47702,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026394.472,921,47030,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026395.474,816,41616,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026396.476,892,45492,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026397.476,876,44676,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026398.477,1010,51510,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026399.479,734,37558,0,2,0,0.0,0.0027,1,1,0,0,0,0,5353,8
1782026400.482,682,34782,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
